PC1,PC2,Cluster,HC_Cluster,DBscan_Cluster
-1.1798514503054784,1.2420609096881265,0,0,0
-1.2396601996059198,-1.4349438086896213,1,3,0
-0.5918747421278345,0.916655946734755,0,0,0
-1.6385098741719595,-0.014795763245498923,1,3,0
-0.9853914504818053,0.03370574360018858,1,0,0
1.0704147796917198,0.3621338240744622,2,0,1
-0.9710614931501431,0.47590230445117715,0,0,0
-0.2382152777159934,1.290028687392262,0,2,1
-0.8493564156923912,0.5738124266789653,0,0,0
-1.5776150993765183,0.9299732357186787,0,0,0
0.09001791571010102,-0.15867195973172454,1,2,1
2.8182942559149993,-1.0187264984409727,2,1,1
1.5223820276742392,-1.4188144480380045,2,1,0
1.8865069292125973,-1.377531579951423,2,2,-1
-1.444719403579641,0.8141636661097575,0,0,0
-0.31384691286336414,-1.144517654684067,1,2,1
-0.27094897714513777,0.24138599107868638,0,3,0
-0.3368660922328511,-0.059265260795476525,1,0,0
-1.9740087115153047,0.740826336777633,0,0,0
-0.3176832074445068,1.2024388496193417,0,0,0
-1.094803436134932,-0.37185054012861757,1,2,1
0.14542482858559455,-0.33733957677612253,1,0,0
-1.9291729341802042,-0.11676529118743759,1,3,0
-1.6492829602782868,0.29639044399025893,1,3,0
-0.0007807277179151318,0.49718809401000585,0,0,0
-1.4591719652811495,-0.2661395755958758,1,3,0
-1.0868554757599114,0.6172684607638903,0,0,0
-0.5333577606476133,0.3319184310587585,0,0,0
-1.1732748231947712,-0.6168397112692126,1,2,1
-2.2914614788687744,-0.39977097935661055,1,2,1
1.5195749165621701,-1.583072975165349,2,1,0
0.5335279117486534,-0.01722995795381268,0,2,1
-1.3660874265367235,1.6041265309683244,0,0,0
-0.5383848284836582,-2.114160019675976,1,3,0
3.9957290094049,-0.2504614948206899,2,1,-1
-0.09551442451028816,0.26490729949225794,0,0,0
2.651176406276688,-1.5161180295985068,2,1,0
0.20001413346023109,-0.053105483216698356,1,0,0
-0.4159874391893586,1.3463824063813978,0,0,0
-0.7878592797801979,-1.428510604345083,1,3,0
-1.4865478195355832,-0.4523736259264771,1,3,0
-0.9118040028483302,3.5085103713915147,0,0,0
-0.3215295786003398,0.24130444043793783,1,2,1
2.226240817906866,-2.274028904209333,2,1,1
-0.7214024533646021,1.392881379789085,0,0,0
1.81988302305014,-0.04209241821929235,2,1,0
1.646629152382625,2.076976107628466,0,1,1
3.932224635605737,-0.21353568941251622,2,1,-1
-1.8841974495015967,-0.8685512227294404,1,3,0
-1.58575208022066,-0.49536680092118773,1,3,0
0.25470047504726234,-0.3286313230019033,1,0,0
-0.6055501207114865,-0.4105445121156482,1,3,0
-1.0868554757599114,0.6172684607638903,0,0,0
1.6418221470718162,-1.2851391573819748,2,2,-1
-0.4332435867274564,-2.0063354731162173,1,2,1
0.3161296020709822,0.2923404284187096,0,0,0
0.5651288277539298,-1.1094859298454154,1,3,0
-0.36591850111234503,-1.395526446119295,1,3,0
0.673812314511547,-0.00950111594313255,0,2,1
-0.5324699761562994,-0.10218383556465511,1,0,0
0.9201384631833951,-0.42274907971561465,2,2,-1
-0.3147266161577462,0.9004983516500904,0,2,1
1.6418221470718162,-1.2851391573819748,2,2,-1
-0.07401542782436887,-2.144947692361428,1,3,0
-2.2620729703547875,-1.6267026961584257,1,2,1
0.28348074932926476,-1.3595025914808672,1,0,0
-0.6528263328644847,3.0366173232314146,0,0,0
0.39460058327457753,-1.445649135022783,1,3,0
-0.5379832722351835,-0.6294928712349178,1,3,0
1.6256886559292794,-1.744623698952208,2,3,0
-1.5584445953965858,1.2743833076935898,0,0,0
2.342630832950353,4.059191287960722,0,1,-1
-0.9755454954454523,0.758268973014147,0,0,0
-1.916453009578486,0.14948314405714652,1,0,0
1.2840530907217709,0.1566254358756435,2,1,1
1.5195749165621701,-1.583072975165349,2,1,0
-2.59671898948626,-0.9967130517644616,1,3,0
0.35144491983601855,-1.321173238909295,1,3,0
-0.03261938045585271,0.3356498675350537,0,0,0
-1.3896048869302406,-0.4686502322892144,1,3,0
1.774153654051398,-0.796972768250051,2,1,1
1.3543560522365956,-1.2303570138198021,2,1,-1
-1.5675481762057537,1.3385934015492695,0,0,0
1.0749150966691499,1.5013210886166732,0,2,1
-0.7204363437091827,0.8809843978462908,0,2,1
2.9264829946182918,-0.18379427413795912,2,1,1
2.172122576707739,-1.2310870582432343,2,1,1
-2.0683147580593384,-2.3759847048151985,1,3,0
1.5833125058699955,2.1490757119243327,0,0,0
0.22889633277790825,-0.5906431584318199,1,0,0
-0.0313385537400447,2.1656356786834308,0,0,1
-0.33581828264960206,2.373471514462652,0,0,0
-0.5857499256951226,0.08640835022110459,1,0,0
-0.4900234898561722,0.47485570658391874,0,0,0
-1.413909368116638,-1.9549051344342292,1,3,0
-1.4444803233864576,-0.5260647455656307,1,2,1
-2.2742816891351576,-0.2657862185242972,1,3,0
5.45591210240135,0.8648019388659867,2,1,-1
1.943393423761255,0.0647179935355313,2,1,0
-0.28382394606763306,-1.0993225787738794,1,0,0
4.850864432420998,-0.9388002897004255,2,1,1
-0.24956462719957911,-2.2394950047736786,1,2,1
0.2464752732373722,-0.7946627718476105,1,3,0
2.332938537665953,1.452649404572804,2,1,1
-2.4600170206453247,-0.6558441067192806,1,3,0
-0.14138157072930713,1.0911910175601207,0,0,0
-1.4360218902687134,0.0696067867454394,1,3,0
-0.820104235895359,1.3406927188821935,0,0,0
-1.2980521933554625,0.6406580828037907,1,3,0
-1.1939839395147138,2.63022015043297,0,0,0
2.945656854351783,2.212240151125564,2,1,1
0.09095812283023323,0.5275896107963595,0,2,1
0.5631354924913619,-1.6194156877241312,1,1,1
-0.9007314649353327,1.4012615061104163,0,0,0
-0.31820758452059655,-0.3586970514625231,1,3,0
3.4028321282216814,-2.9905662812669664,2,1,-1
0.6399427601901877,0.03298371799090939,0,2,1
-0.11949631802990456,0.6284408019807888,0,0,1
-0.14490861734001073,-0.44357824976266863,1,3,0
0.9880983606518412,2.8441297621830466,0,1,1
0.04432319509634067,0.0862247671002056,1,0,-1
-1.9281261890573407,-0.9450177850298944,1,3,0
-0.4850216634407779,-0.5915553762910911,1,3,0
1.7371563217804147,-0.04171451501173777,2,2,1
0.03405687489414337,0.97478676669386,0,0,0
-1.9429402115679293,1.7239794224335596,0,0,0
-0.49982407372571297,1.6024820297691424,0,0,0
-2.646590571256687,-1.1028263841268766,1,3,0
-2.092119660484889,-0.3425334985866304,1,3,0
-1.1519625744249855,-1.8087269513165756,1,3,0
-1.4306563394427203,0.6927374040885894,0,0,0
-0.7881225743504435,1.1482882242568488,0,0,0
0.6060813598426543,0.09294014308468031,0,0,0
-0.19824949177129308,-1.7185166369419598,1,3,0
0.16405427351656937,-2.295478724550173,1,2,1
2.056819915015798,-1.4295315124695112,2,1,1
0.23080081513083087,1.1916863737517134,0,0,0
-0.6318501032186684,-1.5690502344057207,1,3,0
-1.1804607997093024,-0.6753293477405369,1,3,0
3.639471407736937,-1.4759209597396046,2,1,1
-2.582163585402993,-0.8033004290847381,1,3,0
-0.34079592197530195,-0.8844080442266689,1,2,1
-0.9397168184959893,0.3676795007607859,1,2,1
0.27200589824322496,0.8919793315306226,0,0,0
-1.094803436134932,-0.37185054012861757,1,2,1
-0.39622653363428295,0.855959849567344,0,2,1
-0.9433545522689551,0.250077758723741,1,0,0
3.4461998036674157,-0.26870911192567465,2,1,1
2.1807383091215913,-0.18047856618278318,2,1,1
-1.5231279809247744,1.0270568346503581,0,0,0
-1.2784460862613354,-0.1104839505858775,1,3,0
-0.7158008698483129,-0.23560375682820528,1,3,0
-0.22805641874170451,0.9920294141302614,0,0,1
0.8698024491407123,0.4169899012320542,0,2,1
2.0545719654040315,-2.84744092316347,2,2,-1
0.2584078738677474,2.3914288781537034,0,0,0
-1.2855972405230647,-1.1275438809540976,1,3,0
-0.2925283792534958,-0.8072486609565455,1,2,1
-1.201791721375915,0.9873268282448368,0,0,0
-0.42712541741638943,0.5079718668615074,0,0,0
-0.07093162078261794,-2.025042408112063,1,3,0
4.403936524647925,0.205131741958568,2,1,1
-0.8187971769145294,1.2935741065543647,0,0,0
2.001367954860634,-2.1050796474833295,2,1,1
0.6175583682033402,-0.944993554009374,1,2,1
-0.9550004999725669,-0.47702887935110905,1,3,0
2.1185328212878507,0.3718722266144908,2,1,1
0.7982420814432181,-0.2921311934785357,1,0,0
0.8357054003921592,1.1561708162637145,0,2,1
0.5587756545560385,2.3434014402764745,0,0,0
0.673812314511547,-0.00950111594313255,0,2,1
-0.8564180863048921,0.7618317711381893,0,2,1
0.36439451922862864,-0.40281734317359646,1,3,0
3.9644249824561624,1.2671375925424748,2,1,1
-0.35750056416022064,1.34866242324052,0,2,1
-0.0692481076183794,0.5634004757462818,0,0,0
-0.9566200376661556,0.3172326860397493,1,0,0
-1.8899221185967172,-1.1640808367685205,1,3,0
-1.9220867988351178,0.6947055689748587,0,0,0
-0.03269336452329339,0.15223080095801403,0,0,0
1.5949918703508792,-0.14395434329068008,2,1,1
-1.371463197469156,-0.43826590091848283,1,2,1
1.1447532025692129,-3.1399423128843607,2,2,-1
0.28139361852656253,-2.804568273064565,1,3,0
3.8106384103885804,-0.9953449906003695,2,1,1
3.7729679308574933,-1.4163311825457903,2,1,1
3.3039223712172214,1.0392853698110505,2,1,-1
0.7973399038658538,0.3246993687116726,0,1,1
1.7470785235269857,-2.6378736094044335,2,1,0
-0.6438147032480028,0.25568720087535546,1,0,0
-0.7850123952287883,-1.0730772951311425,1,3,0
-1.717163820101622,-0.8892962611873602,1,3,0
-2.3487958008149588,-0.498950388428279,1,3,0
1.8782642752132015,1.7758957234741042,0,0,0
0.04459247588105995,-0.7562601260360586,1,0,0
-2.6244623778723417,-0.1937964863878345,1,0,0
0.4227140320042333,0.6264743372405381,0,2,1
-1.3648190832356328,0.4132567940744355,1,0,0
-0.6045559626615974,0.22344971607656341,1,0,0
-0.050167546335939256,0.6574072946318695,0,0,0
0.25394930878172256,3.6114952213296267,0,0,0
-1.691732356439836,-0.6298439873820674,1,3,0
-1.2169461924966951,0.1074829332572106,1,2,1
2.6045248773021887,-0.6609966824884096,2,1,0
-0.544951286753729,1.2249653744231084,0,0,1
-0.1734731582032495,2.148850259212188,0,2,1
-0.6400120666867579,-1.1997832357259905,1,3,0
-0.8529191484431181,-0.19659858345006298,1,2,1
0.08858982095169124,0.43534801656040906,0,0,0
-1.5819240665205547,-0.5521953848000818,1,3,0
-0.15375218180705444,-0.25020281024594715,1,0,0
-0.058533732834752196,-1.214403089748033,1,3,0
-0.6721521977074789,1.2364304964442747,0,0,0
-1.0094454534645105,-0.24358414732213587,1,2,1
-0.7416577291022565,-0.5944444590673343,1,0,0
-0.027148796415434703,-0.42863670028051337,1,3,0
1.069061069490499,-1.2145865499477961,2,1,1
-1.6656114679850742,0.6282336387425811,0,0,0
-0.03018454717371823,1.5617444683476163,0,0,0
-1.5828792969471737,0.5572967596865609,1,0,0
1.5779349842906956,1.4978128089508345,0,0,0
-0.6246467486850249,-1.031990930406701,1,3,0
0.03189821266838817,-0.9002271923241544,1,2,1
-1.1319285792784857,0.2732683588355088,1,0,0
-1.4291161077784436,2.154547382605264,0,0,0
-0.5253136745301795,1.2838990149622131,0,0,0
-0.9073195543498812,0.5842865902085408,0,0,0
-1.4070797931504173,-0.18459835676240816,1,3,0
1.973573090459332,-0.95734892161701,2,2,-1
0.22943754934261024,-0.8771350735274337,1,3,0
1.81988302305014,-0.04209241821929235,2,1,0
3.604781587831767,1.5184935441189227,2,1,1
-1.3766638920452063,0.532464335522096,1,0,0
2.945656854351783,2.212240151125564,2,1,1
0.5193929542748327,1.6309877452801411,0,0,0
2.0568530227233244,-1.034232019684805,2,1,1
2.0245057376372184,-0.20326599787812935,2,1,0
-0.8054158345264716,1.2449442771344161,0,0,0
4.371476671667483,1.172782633787305,2,1,-1
0.9882896457280063,-0.43665112864366984,2,0,0
-0.5330794673898632,-1.0175644188534267,1,2,1
-2.126765578298831,-0.6065979368063025,1,3,0
1.941305052227435,-3.089101735826184,2,1,0
-0.07093162078261794,-2.025042408112063,1,3,0
2.7366943394068604,1.7799223600099607,2,1,1
-1.7367244614490596,1.7398172789832518,0,0,0
0.8911954047952824,-2.223241216794111,1,3,0
2.7357719928395783,-0.8841786907561038,2,1,1
-1.6754865951395832,-0.20004423846682856,1,0,0
-1.3677696275080757,0.5542928711110532,1,0,0
-1.946154270912259,0.7287106295539447,0,0,0
0.8392185573954156,-1.9639130186151823,2,2,-1
-1.3571487331394627,2.6388434897666584,0,0,0
0.7856671691717535,0.15069548758006476,0,0,0
-0.6796420527349115,-0.8019817081323154,1,3,0
1.9230340115528248,-2.2547956737931787,2,1,0
-1.5584445953965858,1.2743833076935898,0,0,0
-0.6662357582022264,-1.5683256549622262,1,2,1
-0.7759229013245945,-0.46259219549631037,1,0,0
-1.2401796770645945,1.1612161526448417,0,0,0
-1.8646008361940947,0.4011671921994689,1,0,0
0.1678321570796235,-0.20626393313789262,1,0,0
0.046017410138773626,0.09145320347917239,0,0,0
0.03404390645115912,0.44145623704840675,0,0,0
-1.6932892520463756,1.3169739661580442,0,0,0
-0.7724026787544273,1.7865831733866155,0,0,0
-0.46717619073812683,-2.6212620617056066,1,2,1
-0.7478375915437513,-1.674707674675944,1,3,0
-0.142210677009124,-0.4976672436853578,1,3,0
-0.85330057392077,-0.28156692909476155,1,3,0
-0.033992500813603596,0.7943243071940195,0,0,0
3.912067161065938,-1.031876429763677,2,1,1
3.3636293848718855,1.2162912527798493,2,1,1
-0.48429585509536205,2.2109148871076028,0,0,0
0.41567465071100856,-0.36394091620413654,1,0,0
0.2423021333101742,2.7347317299151253,0,0,0
0.5037083096698172,-1.4560492531303377,1,3,0
1.723956018145276,-0.817483780801153,2,2,1
0.43850024230646617,0.11261773250015644,0,0,0
-0.06789143967250896,1.1862996979012088,0,0,0
1.5458274250485444,1.8357974878075458,0,2,1
1.046796868613325,-0.4083599035583683,2,0,0
-1.0135886457928247,0.10948904699538531,1,0,0
-1.371463197469156,-0.43826590091848283,1,2,1
-1.3705726388352806,0.17160046667401296,1,2,1
0.7486307450748291,0.33378794472928647,0,2,1
1.1206117261439208,-0.17546392857384419,2,2,1
4.256120213223609,-0.0716930752131861,2,1,1
1.5598461700433102,-1.717580558954181,2,1,0
0.3485950364822477,1.3668359201892328,0,0,1
-1.4215291721944616,2.081627890259777,0,0,0
-2.085138925973609,0.013005556653578871,1,3,0
0.018858391452665223,2.507070744822891,0,0,0
-0.22466001918619172,2.0121852485788927,0,0,0
-2.0271795010518936,-1.6514229546769434,1,3,0
-0.2095557841322726,-0.48220631133331593,1,0,0
-1.1784471125889429,-1.2309514172342033,1,3,0
2.7366943394068604,1.7799223600099607,2,1,1
-0.6105033601130462,2.33887998910681,0,0,0
1.4738610502903684,0.15967744512491183,2,2,-1
-0.8509867418208223,-0.7753566747328342,1,3,0
-1.8306677998194412,0.39277709297576685,1,2,1
1.2758037485600242,-0.8843380182742695,2,1,0
-2.192999513431301,-0.053041627415772126,1,3,0
1.402671385353116,-1.2425465573003005,2,1,0
0.7441061351544163,2.2587471546988827,0,0,0
-1.9920223119299,0.32241186906981995,1,0,0
-1.1181280659006565,0.12608335347700428,1,0,0
-1.5936795919053064,-0.2150802807047561,1,2,1
4.9974831570863065,2.8640385477099737,2,1,-1
1.6885902190793796,-2.2844318991283035,2,2,-1
-1.897445496749576,-0.5761836683235414,1,3,0
-0.4517454472199955,0.34461999705435464,0,3,0
1.5240682286043554,0.6935630808167298,2,1,1
0.3251743540683121,0.3414191990890535,0,0,0
-1.5738458625901854,-1.1209019576635273,1,3,0
1.2140462251945885,0.6772203073582121,0,2,1
1.261217194436277,1.921908546832093,0,0,1
0.1721265663887889,0.8673121164285172,0,0,0
0.11174457404411692,-1.9011107751866037,1,2,1
-1.4360218902687134,0.0696067867454394,1,3,0
0.0028996825885487893,-0.24406056374781632,1,0,0
2.934384062336234,-0.2093794677296801,2,1,1
-0.9469880378637195,1.802689190809251,0,0,0
-2.1674563333435644,-1.0430021596906445,1,3,0
0.47228570276281195,-0.9525793089421161,1,2,1
-0.4887949317905273,1.4235870711181562,0,0,0
-0.38360247469514824,-1.378017413160328,1,3,0
0.10020972521219564,-0.0968115088873005,1,2,1
-0.019555570141567755,2.70894099768962,0,0,0
-0.3132390646000032,1.4315335705109478,0,0,1
-0.5620670901270826,0.34266404103263953,0,2,1
-1.5657527173121943,1.9332878222112646,0,0,0
-0.7772413723989606,-1.0791850100398037,1,0,0
1.6879425579528253,-0.6834641131902958,2,1,0
0.025839767286884016,-1.02867566771773,1,3,0
-0.13901715295555586,-2.3914574510175446,1,2,-1
-0.7416577291022565,-0.5944444590673343,1,0,0
3.3824691218998875,-1.3189344500560514,2,1,1
0.4171355561304554,0.3424863728169401,0,2,1
-1.3659135011755243,0.3885234917696493,1,0,0
-0.153893481998499,1.9366666776348043,0,2,1
-0.15009760473956832,0.7943524460820068,0,0,0
-1.3314674585426116,1.5542224583862487,0,0,0
-0.9026206378214358,-1.1283214188346908,1,3,0
-2.4600170206453247,-0.6558441067192806,1,3,0
-0.420483733432062,-2.2080840020009163,1,2,-1
0.43613285250657335,1.4059823149776947,0,0,0
-0.8572203843358481,-0.7584281496917725,1,2,1
-0.6733896554393478,-2.96941957764429,1,2,1
-1.8622921533365668,1.2846818838088787,0,0,0
-1.6856537657484754,0.2745171214323317,1,0,0
3.2779936055758614,0.15298789394395274,2,1,1
